0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Class_names,Filenames,Predicted_classes
5.0143504,0,0,1.5940526,0,0,0,0,0,0,0,1.1354135,0,0,0,0,0,0.36340132,2.2995136,1.2925022,0,0,3.5217032,0,0,0,1.30167,0,0.94550765,2.0423493,0,0,0,0,0,0.3951955,0,0,0,0,0,0,0,7.99313,0,0,3.496731,0,6.9472833,0,0,3.1919856,0,0,2.577544,0,3.450889,0,0,0,0,0,0,3.0111625,edifice and skyscraper,174_edifice and skyscraper.jpg,43
3.103506,0,0,1.4819623,0,0,0,0,0,0,0,0,1.987306,0,0.73838866,0,2.410963,0,1.667662,3.2058427,0,0,1.5708535,0,0,0,0,0,4.4136553,4.6034956,0,0,0,0,0.14514983,1.2883986,4.7575903,0,0,0,1.1085391,0.26873776,2.0636714,8.434638,0,0,0.07396342,0,5.471588,6.1757703,1.941526,2.509268,0,1.3146791,0.95129305,0,5.338164,0,0,0,0,0,0,1.7393055,edifice and skyscraper,213_edifice and skyscraper.jpg,43
5.329681,0,0,3.2582874,0,0,0,0,0,0,0,0.6913349,0,0,0,0,0,1.1115438,0.076416664,0.20544228,0,0,4.433357,0,0,0,3.6238756,0,0,0.94418323,0,0,0,0,0,1.3171824,0,0,0,0,0.7084245,0,0,7.68722,0,0,1.48858,0,8.731424,0.63153756,0.6775887,2.380614,0,0,5.1525307,0,3.4815083,0,0,0,0,0,0,4.3889527,edifice and skyscraper,39_edifice and skyscraper.jpg,48
4.0591655,0,0,2.3125634,0,0,0,0.6807756,0,0,0,1.2373261,0,0,1.8725808,0,0.925885,0,1.8075597,1.103684,0,0,5.749003,0,0,0,2.9594433,0,1.2602633,0,0,0,0,0,0,0,0.102697976,0,0,0,0,0,0.5815173,6.776008,0,0,1.204349,0,8.800133,0,1.6233588,2.5455186,0,0,5.406152,0,2.7913845,0,0,0,0,0,0,3.7994463,edifice and skyscraper,133_edifice and skyscraper.jpg,48
4.073128,0,0,1.7610848,0,0,0,0,0,0,0,4.013428,0,0,0,0,2.2225475,2.589825,0.98543274,1.282824,0,0,4.997964,0,0,0,3.196722,0,5.054604,1.1544647,0,0,0,0,0,0,0,0,0,0,0,0,0,9.904711,0,0,3.232646,0,8.787218,0,0,4.0426397,0,0,4.5715384,0,6.5269856,0,0,0,0,0,0,5.7105074,edifice and skyscraper,136_edifice and skyscraper.jpg,43
2.4099512,0,0,1.0744472,0,0,0,0,0,0,0,0,0,0,0,0,0.6152952,2.413783,0.7702744,0,0,0,6.922028,0,0,0,0,0,0.97999984,1.4083494,0,0,0,0,0,0,0,0,0,0,0,0,0,8.873785,0,0,0,0,6.478136,0,0,4.2969856,0,0,4.4033446,0,3.5878901,0,0,0,0,0,2.3092453,2.616688,edifice and skyscraper,93_edifice and skyscraper.jpg,43
0,2.9004376,0,3.6598856,0,0,0.06577874,0,0,0,0,0.50092477,0,0,0,0,2.916224,0,2.611726,0.03692228,0,0,3.6228294,0.20259838,0,0,0.39455828,0.85453737,1.156222,0,0,0,0,0,0.32884976,0,0,0,0.7136753,0,0,0,0,5.7409205,0,0,0.004605066,0,7.4610543,0,0.40696946,6.512502,0,1.3768624,3.5526223,0,1.7681522,0,0,0.19074228,0,0,0,1.6595633,edifice and skyscraper,89_edifice and skyscraper.jpg,48
4.206655,0,0,0,0,0,0.71197367,0.25439018,0.8832358,0,0,2.0076687,0,0,0,0,1.2887505,0,1.6605765,1.9499118,0,0,1.5819097,0,0,0,3.8469906,0,1.9239843,1.2178153,0.21882312,0,0,0,0,1.6266813,1.208869,0,0,0,0,0,0,6.986283,0,0,2.7707267,0,6.6245837,0.67083335,0,2.548084,0,0,4.347592,0,4.1732883,0,0,0,0,0,0,2.604632,edifice and skyscraper,156_edifice and skyscraper.jpg,43
3.0045772,0,0,2.3272812,0,0,1.9417658,1.0112373,0,0,0,1.32345,0,0,0,0,0,0,1.3415141,0.81298465,0,0,2.1952195,0,0,0,2.4705343,0,0,2.2410955,1.3487034,2.1453087,0,0,0.73669434,3.3144598,0,0,0,0,0,0,0,7.402433,0,0,1.6659951,0,9.097188,1.033023,0,5.752315,0,0,8.452179,0,0,0,0,0,0,0,0,1.0196209,edifice and skyscraper,198_edifice and skyscraper.jpg,48
5.494648,0,0,0.757928,0,0,1.7556843,0.66359013,0,0,0,1.5395434,0,0,0,0,0,0,2.6222014,1.4125819,0,0,0,0,0,0,0.9483957,0,0,2.6174684,2.3807733,1.3219792,0,0,2.0045376,3.5214453,0,0,0,0,0,0,0,6.227318,0,0,3.5694475,0,7.7664886,0,0,6.162329,0,0,7.039257,0,0,0,0,0,0,0,0,0,edifice and skyscraper,173_edifice and skyscraper.jpg,48
1.6112815,0,0,3.2166495,0,0,0.22031903,0,0,0,0,5.0347896,0,0,0.1015079,0,1.8042008,2.1092298,0.9400203,0.8144725,0,0,6.4459305,0,0,0,2.827751,0,5.4298277,0.9931563,0,0,0,0,0,1.3663043,0,0,0,0,0,0,0,8.703163,0,0,1.7318188,0,9.50831,0,1.414095,4.7846055,0,0,6.727508,0,5.058802,0,0,0,0,0,0,3.9959607,edifice and skyscraper,119_edifice and skyscraper.jpg,48
1.2456815,0,0,1.6728647,0,0,0,0.15538958,0.12226156,0,0,1.9249319,0,0,3.4546835,0,0,0,3.3915036,2.81341,0,0,4.683837,0,0,0,0,2.0464387,0,2.2084906,0,0,0,0,0.6534221,0,2.8056345,0,0,0,0,0,0,6.6482863,0,0,0,0,4.614092,0,0.32257503,5.506374,0,0,5.6118307,0,0.07384486,0,0,0,0,0,0,0.0642179,edifice and skyscraper,20_edifice and skyscraper.jpg,43
2.9964228,0.858623,0,0.44106793,0,0,2.7335372,0,0,0,0,1.5406942,0,0,0,0,0.8896219,0,0,1.3019722,0,0,2.709528,0,0,0,1.3597755,1.2391112,0,2.947237,0,0.83063823,0,0,2.2728927,0,0,0,0,0.17627686,0,0,0.27075225,6.444796,0,0,2.0301847,0,8.319429,0,0,4.8206654,0,0,5.83254,0,0.4130262,0,0,0.46217656,0,0,0,2.9379783,edifice and skyscraper,35_edifice and skyscraper.jpg,48
1.9060324,2.2950897,0,2.5238953,0,0,0.3706256,0,0,0,0,0,0,0,0.61019534,0,5.5725017,0.26999256,0,1.345923,0,0,6.2273154,0,0,0,1.754888,1.3491095,0.020634132,3.0518346,0,2.760282,0,0,0,0,1.336933,0,0,0,0,0,0.59829473,8.252158,0,0,0,0,6.7274494,0,1.1087537,6.367463,0,0,3.6520357,0,0,0,0,3.9280078,0,0,0,1.1334906,edifice and skyscraper,44_edifice and skyscraper.jpg,43
4.3518243,0,0,1.6605458,0,0,0,0,0,0,0,5.1050878,0,0,0,0,1.8202845,2.6143155,0.86887664,1.6473638,0,0,3.6017516,0,0,0,3.5512185,0,2.8813179,1.7322515,0,0,0,0,0,0.25544614,0,0,0,0,0,0,0,7.835199,0,0,4.0268455,0,8.151367,0,0,3.5873308,0,0,4.9206715,0,4.9906216,0,0,0,0,0,0,4.625478,edifice and skyscraper,139_edifice and skyscraper.jpg,48
0.59556055,0,0,1.5373443,0,0,0.5318189,1.6935016,0,0,0,0,0.8238015,0,0.6467406,0,0.7385555,0,0.4224012,2.7804918,0,0,3.0559878,0,0,0,1.1467005,0,2.0577164,3.5924013,0,1.0292575,0,0,0.4974773,0,1.5778745,0,0,0,0,0,0,6.3489532,0,0,0,0,2.686347,2.8669434,1.5971621,0,0,0,2.9986959,0,0.9583538,0,0,0,0,0,0,2.7909431,edifice and skyscraper,182_edifice and skyscraper.jpg,43
2.3424697,0,0,1.372951,0,0,0,0,0,0,0,0,0,0,1.135551,0,0.36536378,2.4309,1.936629,3.543999,0,0,4.521044,0,0,0,0.7973636,0,6.1828265,0,0,0,0,0,0,0,1.7421058,0,0,0,0,1.1773883,1.8422792,8.8785095,0,0,1.3653553,0,5.182637,1.3072985,3.0644057,1.4344546,0,1.4988114,2.1876707,0,4.505982,0,0,0,0,0,0,4.9239326,edifice and skyscraper,63_edifice and skyscraper.jpg,43
3.3243945,0,0,0.31308317,0,0,0.9402038,0,0,0,0,0,0,0,0,0,0,0,1.0036882,1.1617727,0,0,0.5265114,0,0,0,1.3843659,0,0,2.172172,1.1154794,1.2562523,0,0,0,0,0,0,0,0,0.068270825,0,0,4.3153143,0,0,1.711854,0,5.937854,0.34836075,0,2.9863837,0,0,2.8181458,0,1.7868383,0,0,0,0,0,0,1.9853134,edifice and skyscraper,166_edifice and skyscraper.jpg,48
1.4257957,0.68676907,0,3.359747,0,0,0,0,0,0,0,2.1346693,0,0,0,0,2.629545,1.0529313,2.0702498,0.6162826,0,0,3.0962007,0,0,0,2.2046046,0,3.1302147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.746474,0,0,1.2498627,0,8.105421,0,0,3.6442473,0,0,3.8266857,0,4.776079,0,0,0,0,0,0,2.5921116,edifice and skyscraper,11_edifice and skyscraper.jpg,48
1.5442274,1.3683845,0,1.1494768,0,0,0.46278432,0,1.7606925,0,0,0,0,0,3.1521864,0,0.04465443,0.7261426,0.8666676,2.5499108,0,0,3.4435334,0,0,0,2.1251314,0,0,2.6615222,1.1624632,0,0,0.093351856,0,0.38545778,3.6524184,0,0,0,0,0,1.5640115,7.7690816,0,0,0.45256403,0,1.9459293,1.279218,1.5820068,1.237987,0,0,5.002661,0,1.5921483,0,0,0,0,0,0.005785654,2.1871102,edifice and skyscraper,0_edifice and skyscraper.jpg,43
1.4251298,0,0,3.363167,0,0,0,4.5397077,0.18041074,0,0,2.966877,1.4445411,0,0,0,0.44745767,0,0,2.9762766,0,0,6.8611913,0,0,0,4.947698,0,0.059544817,0,0,0,0,0,1.0679005,1.4722933,0.032963432,0,0,0,0,0,0,6.855973,0,0,1.5452992,0,4.6168923,1.9382449,0.80751175,1.0653689,0,0,6.6044946,0,0.6075523,0,0,0,0,0,0,0.22911821,edifice and skyscraper,219_edifice and skyscraper.jpg,22
