0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Class_names,Filenames,Predicted_classes
0,8.575063,0,0,0,0,1.3295189,0,0,0,0,0,0,0,0,0,9.280178,0,6.0120654,0.48670295,2.2310567,0,0.6834062,0.8808729,0,0,0,0,4.4059305,0,0,0,0,0,0,0,5.020114,3.19978,0,0,0,0,0,11.816665,0,0,0,0,6.0086017,1.9807452,0.434245,10.902255,0,7.5601106,0,0,6.1260657,0.002509479,0,0,0,0,0,0,central_reservation,118_central_reservation.jpeg,43
0.62949044,5.131395,0,0,0,0,2.372121,0,0,0,0,0,0,0,3.1676445,0,0.6349944,0,3.07876,0,3.3716803,0,1.0767232,4.7215805,0,0,0,5.0241594,0,2.8501525,0,3.6054094,0,0,0.82077897,0,0.30595922,0,3.1074915,1.1758298,0,0,0.36717546,3.936501,0,0,0,0,6.059296,0,0,7.530121,0,0.3433709,5.436664,0,0,0,0,5.6058517,0,0,0,0,central_reservation,48_central_reservation.jpeg,51
0,6.5031724,0,0,0,0,0,0,0,0,0,0,0,0,1.5398456,0,5.948032,0,5.830326,0,4.159335,0,2.4632144,0,0,0,0,0,2.396212,1.4607977,0,0,0,0,0,0,4.5514684,1.6446483,0,0,0,0,2.1535454,12.332339,0,0,0,0,8.3916,4.1141005,1.8414418,8.638485,0,2.8134303,2.1131096,0,4.4742084,0,0,0.15161566,0,0,0,0,central_reservation,75_central_reservation.jpeg,43
0,0,0,4.173686,0,0,0,0,0,0,0,0,0,0,0.6279998,0,1.0001755,0,1.9407694,3.0655613,0,0,1.5875695,0,0,0,1.4460595,0.3509829,0.4818913,2.4148033,0,2.4339294,0,0.000425513,1.2554497,0,0.6364807,0,0,0,0,0,1.6127161,6.4282436,0,0,0,0,3.418354,1.3032244,0.29861218,2.0697029,0,0,1.0392138,0,0,0,0,0.110015355,0,0,0,0.9888939,central_reservation,8_central_reservation.jpeg,43
0,8.299986,0,0,0,0,0,0,0,0,0,0,0,0,2.8252954,0,2.221596,0,3.304259,0,1.2176608,0,0.9526086,0,0,0,0,0.92473215,1.7553325,1.9756104,0,0,0,0,0.39455208,0,3.409463,2.9078083,0,0,0,0,0,8.055795,0,0,0,0,7.778065,1.4730239,4.46758,7.9791656,0,0.9033763,0.7571183,0,4.3966565,0,0,0,0,0,0,0,central_reservation,159_central_reservation.jpeg,1
1.6609377,0.22579487,0,1.8285823,0,0,0,0,0,0,0,0.03170652,0,0,0,0,0,0,3.2887855,1.6233034,0,0,0,0,0,0,0,0,0,0,0.063752964,0,0,0,0,0,1.7602432,1.4842639,0,0.2941579,1.0126903,0,0,3.0474725,0,0,0,0,5.0964236,3.8918314,0,3.8076036,0,0,0.91968477,0,0.8719279,0,0.39560792,0,0,0.7066659,0.323298,0,central_reservation,95_central_reservation.jpeg,48
4.341375,0,0,0,0,0,0,0,2.7152085,0,0,0,0,0,1.4960738,0,0,0,0.36458927,2.0109813,0,0,0.15776718,0,0,0,0,0,0.6053084,4.1295204,0,0,0,0,0,0,4.013083,0,0,0,0,0,2.0414777,8.455055,0,0,0,0,3.3539422,6.10174,0.7419506,0,0,0,1.6228865,0,5.5876513,0,0,0,0,0,0,0,central_reservation,176_central_reservation.jpeg,43
0,9.431553,0,0,0,0,0,0,0,0,0,0,0,0,1.9354774,0,7.6372743,0,4.3291535,0,2.8941274,0,2.5150952,0,0,0,0,0.81322926,4.538184,0.6461446,0,0,0,0,0,0,4.989686,3.427827,1.4267559,0,0,0,0,9.327329,0,0,0,0,8.162932,2.3430536,1.8482454,9.083721,0,3.4708383,0.017507488,0,6.385487,0,0,0,0,0,0,0,central_reservation,130_central_reservation.jpeg,1
0,0,0,3.3699522,0,0,1.838418,4.2250247,0,0,0,0.18306248,0.08825068,0,0,0,1.9391426,0,1.2208197,1.859067,0,0,2.0577993,0,0,0,0,0,0,3.2719636,0.818892,0.3107716,0,0,2.0335233,0,0,0,0,0,0,0,0,3.7097735,0,0,0,0,0.66656834,0.39983377,0.22628821,0,0,0,6.2693877,0,1.9278882,0,0,0,0,0,1.8029529,0,central_reservation,55_central_reservation.jpeg,54
3.0006046,1.6852678,0,1.3421795,0,0,0,0,0,0,0,0,0,0,1.6198511,0,0,0,0.7049856,1.8334521,0,0,0.13529247,0.017690381,0,0,0,0,0,4.4163156,0,0.008465137,0,2.0032098,0.7946984,0,0.61892474,0,0,0,0,0,4.2039437,3.735508,0,0,0,0,3.8997438,5.237655,1.1305237,1.1084298,0,0,0,0,1.870664,0,0,0.1110022,0,0,0,0,central_reservation,111_central_reservation.jpeg,49
0,8.739015,0,0,0,0,3.5568633,0,0,0,0,0,0,0,2.5659032,0,10.168308,0,3.4001355,0,5.436946,0,1.6815776,2.2332766,0,0,0,1.2132802,2.026985,0.14872013,0,0,0,0,1.3027456,0,4.3137116,0,0,0.60086274,0,0,0,11.099244,0,0,0,0,8.238807,0,1.5312209,9.265328,0,6.301977,0.2848602,0,2.8968236,0,0,0.71470314,0,0,0,0,central_reservation,28_central_reservation.jpeg,43
0.038964793,1.9536098,0,0,0,0,1.7037159,0,0.32869354,0,0,0,0,0,0,0,1.8505664,0,4.7717605,0,0.3783156,0,0,0,0,0,0,0,1.8071615,2.0280735,1.696693,0,0,0,0,0,4.8741636,0,0,0,0,0,0,9.378722,1.1277173,0,0.7314805,0,3.9048932,1.4618174,0.87135816,5.177593,0,1.38911,1.9915788,0,2.3068752,0,0,0.13974993,0,0,0,0,central_reservation,74_central_reservation.jpeg,43
0,7.9128313,0,0,0,0,1.2505279,0,0.39344883,0,0,0,0,0,0,0,9.500602,0,5.1896043,0.4370127,2.5312767,0,0,0.36585966,0,0,0,0,5.0259686,0,0,0,0,0,0,0,5.6063876,1.4466591,0,0,0,0,0,12.130965,0,0,0,0,5.896686,2.684449,0.742484,8.276363,0,6.9717174,0.119103365,0,6.9365916,0,0,0,0,0,0,0,central_reservation,68_central_reservation.jpeg,43
2.7371943,0,0,0,0,0,0.937485,0,2.5075996,0,0,0.9468859,0,0,0,0,0,0.006227439,1.6625025,2.28938,0,0,0.3065071,0.60021204,0,0,0,0,0,0.16230133,0.54094416,1.4809778,0,0,0,0,0.67010653,0,0,0.86775887,0,0,0,0.7719063,0,0,1.2048317,0,5.075279,0.6995542,0,2.8107631,0,0,3.3427107,0,0.7623249,0,0,0.16242029,0,0,0,0,central_reservation,73_central_reservation.jpeg,48
0,7.9298177,0,0,0,0,0.22299388,0,0,0,0,0,0,0,0.37786713,0,8.688502,0.024505978,2.9026859,1.9438329,2.618423,0,1.8890148,0,0,0,0,0,4.9711657,0,0,0,0,0,0,0,4.0862236,1.4890229,0,0,1.6958311,0,0.073651716,11.108698,0,0,0,0,7.007834,4.820319,2.0393186,8.718963,0,3.7852094,1.2339619,0,5.463872,0,0,0,0,0,0,0,central_reservation,24_central_reservation.jpeg,43
0,3.0748389,0,2.2234702,0,0,0.16761363,0,0,0,0,0,0,0,1.0668266,0,4.7522626,0,3.3794312,0.18103644,1.0625361,0,1.3354012,0,0,0,0,0,2.1428938,0,0,0,0,0,0.055609267,0,1.5803827,0,0,0,0,0,0,8.1079235,0,0,0,0,8.123234,0.84175885,0,5.762187,0,2.1982734,0.4026514,0,3.893937,0,0,0,0,0,0,0.33925647,central_reservation,43_central_reservation.jpeg,48
0,9.934637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.484736,0,6.3808694,0,5.141239,0,0.32055038,0,0,0,0,0,2.4586625,0,0,0,0,0,0,0,6.8796554,4.5137973,0,0,0,0,0,12.286852,0,0,0,0,8.74632,1.7395575,0,10.867037,0,8.404796,0,0,5.748008,0,0,0,0,0,0,0,central_reservation,179_central_reservation.jpeg,43
0,6.4247036,0,0,0,0,1.8626249,0,0.08388711,0,0,0,0,0,0.8110595,0,8.566532,0,3.5525486,0,2.2882705,0,1.4252228,0,0,0,0,0,5.6346393,0.27788222,0,0,0,0,0,0,3.7854626,1.496383,0,0,0,0,0,9.6721945,0,0,0,0,5.32939,2.4107897,1.3458776,6.7417607,0,5.31354,1.3394662,0,5.5121717,0,0,0,0,0,0,0,central_reservation,23_central_reservation.jpeg,43
0,4.697399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5720544,0,3.433123,2.6470165,1.4597467,0,1.407807,0,0,0,0,0,4.168518,0,0,0,0,0,0,0,0.303315,2.3940551,0,0,0,0,0,9.35529,0,0,0,0,6.226626,4.038648,1.6207986,5.0682964,0,2.9006348,0.05645965,0,3.808909,0,0,0,0,0,0,0,central_reservation,35_central_reservation.jpeg,43
0,6.66129,0,0,0,0,1.6736431,0,0.40055677,0,0,0,0,0,0,0,8.261021,0,4.7737436,0,3.3424196,0,0,0,0,0,0,0,3.221719,0,0,0,0,0,0,0,5.3459353,4.4406734,0,0,0,0,0,11.057044,0,0,0,0,5.8576217,1.6207833,0.62260145,8.323052,0,6.6483536,0,0,5.740207,0,0,0,0,0,0,0,central_reservation,9_central_reservation.jpeg,43
1.9540163,0.96615803,0,2.1462255,0,0,0,0.5119202,0,0,0,0,0,0,0,0,0.5491621,0,2.9551446,1.9871888,0,0,0,0,0.052395273,0,0.99158764,0,0,0,1.0019102,1.242269,0,0.078084245,0.012521032,0,0.48156226,1.0624135,0,0,1.3439604,0,0,1.4571772,0,0,0,0,3.4870641,2.9994688,0,2.2529979,0,0.2593227,0,0,1.5373969,0.09677464,0,0,0,1.813525,0,0,central_reservation,166_central_reservation.jpeg,48
3.0017443,0,0,0,0,0,1.0479978,0,0,0,0,0.6548231,0.18887477,0,0,0,0,0,1.283113,2.4327679,0,0,0.23620713,0,0,0,0,0,0,0.44024202,2.0071108,1.4143258,0,0,0,0,0,0.5428108,0,0.40550223,0,0.13925362,0,3.357626,0,0,1.8354235,0,4.7332406,1.6232684,0,1.7492826,0,0,2.81578,0,0.60532665,0,0,0,0,0,0.035981443,0,central_reservation,188_central_reservation.jpeg,48
0,6.794675,0,0,0,0,2.8617935,0,0,0,0,0,0,0,2.6323931,0,5.3701863,0,3.6647942,0,4.4481835,0,0.17268825,1.2644823,0,0,0,1.3026013,1.2922878,0.13928252,0,0,0,0,0.649773,0,5.002539,0.5580906,0.05101143,0.21028757,0,0,0,7.0250382,0,0,0,0,4.8844295,0.79518014,0.13527219,5.4173,0,4.143035,0,0,1.6702224,0,0,2.3061192,0,0,0,0,central_reservation,27_central_reservation.jpeg,43
0,7.6184072,0,0,0,0,4.6478233,0,0,0,0,0,0,0,2.7479262,0,7.0092583,0,2.2857654,0,5.0565696,0,5.880928,4.332901,0,0,0,4.1695914,1.5252147,1.7010874,0,2.1812005,0,0,1.9628623,0,3.2686388,2.1988788,0.8170014,3.1068835,0,0,0,12.75298,0,0,0,0,8.835294,0,1.0117998,12.30187,0,4.5697947,2.7375715,0,2.4994369,0,0,2.62472,0,0,0,0,central_reservation,127_central_reservation.jpeg,43
0,4.0243764,0,0.19952117,0,0,1.3654623,0.31083342,0.15010814,0,0,0,0,0,1.1525286,0,5.3614955,0,2.304621,1.2833093,0.967524,0,0,0,0,0,0.09269353,0,4.475197,0.7170571,0,0,0,0,0,0,4.1493497,3.272921,0,0,0,0,0,6.4664006,0,0,0,0,4.085917,3.2555466,0.79368585,5.008014,0,3.8334196,0,0,4.539618,0.6216712,0,0,0,0,0,0.2652798,central_reservation,93_central_reservation.jpeg,43
