0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Class_names,Filenames,Predicted_classes
1.5074041,0,0,2.6008363,0,0,0,5.1230354,0,0,0,0,1.8206346,0,3.541573,0,0,0,0,1.4067701,0,0,0.102613986,0,0,0,0,0,0,3.431134,1.1529727,0,0,0,1.3806356,0,0.14643097,0,0,0,0,0,2.154681,1.370415,0,0,0,0,0,1.8819064,4.9269,0,0,0,0,0,1.041572,0,0,0,0,0,0.07467315,2.3528929,footboard and chain,42_footboard and chain.jpg,7
2.7990057,0,0,0,0,0,0,1.4630501,4.2490344,0,0,0,0,0,1.596311,0,0,0,0.70816314,0.658531,0,0,2.4176683,0,0,0,0,0,0.50816077,3.588026,1.4237502,0,0,0,0,0,3.2346306,0,0,0,0,0,2.6880221,9.755341,0,0,0,0,2.57469,2.165909,1.5711333,0,0,0,1.6785995,0,5.154676,0,0,0,0,0,0,0.6627694,footboard and chain,157_footboard and chain.jpg,43
0.6812683,0,0,0,0,0,0.053463228,0,2.6296482,0,0,0,1.0608822,0,1.9410545,0,0,0.5254267,2.4609206,1.9724756,0,0,0.8851918,0,0,0,0.8819514,0,0,0.8959198,0,0,0,0,0,0,3.5445423,0,0,0.3367519,0,0,1.8133817,2.7830513,0,0,1.3370962,0,4.8016353,3.0984023,1.2648412,0.11705624,0,0,4.1115274,0,0.51278543,0,0,0,0,0,1.47382,0,footboard and chain,113_footboard and chain.jpg,48
2.6986158,0,0,3.1808212,0,0,0,1.0607033,0.89917445,0,0,0,0.68545604,0,4.695433,0,0,0,0.33303368,2.2365723,0,0,0,0,0,0,3.4326315,0,0,2.5201502,0.511966,1.3048544,0,0.3490565,2.6692166,0,2.4436743,0,0,0.73551357,0,0,0.036186773,0,0,0,0,0,0,2.8580835,2.4259279,0,0,0,0,0,0,0.3177541,0,0,0,0,0,0,footboard and chain,41_footboard and chain.jpg,14
3.4215317,0,0,5.439292,0,0,0,1.1707705,0,0,0,0,1.8659235,0,3.7255828,0,0,0,0.36191636,1.825588,0,0,0,0,0,0,2.8503752,0,0,0,0,2.119265,0,1.1823819,3.1919026,0,0.9762401,0,0,2.543623,2.319792,0,0,0,0,0,0,0,0,2.8430624,2.4566267,0,0,0,0,0,0,0.2852584,0,0,0,0,0.7394162,0,footboard and chain,102_footboard and chain.jpg,3
3.5446105,0,0,2.0711927,0,0,0,1.7020072,1.3935436,0,0,0,0,0,0.7480629,0,0,0,0.9428522,0.42600018,0,0,0,0,0,0,0.82898414,0,0,3.038642,0.86326987,0,0,0,1.0864396,0,2.516218,0,0.29391876,0,0,0,0.5164065,2.60115,0,0,1.4529233,0,2.4104047,1.6625308,0.22442581,0,0,0,0,0,1.3418044,2.4958625,0,0,0,0,0,3.1609163,footboard and chain,135_footboard and chain.jpg,0
2.2681973,0,0,5.151436,0,0,0,5.090381,0,0,0,0,4.1744246,0,3.6403568,0,0,0,0,5.234878,0,0,0,0,0,0,3.1030397,0,0,0,0,3.7351463,0,0,4.706337,0,3.2768798,0,0,4.2675757,2.831658,0,0,0,0,0,0,0,0,6.9875107,3.8274307,0,0,0,0,0,0,0,0,0,0,0,0.33949825,0,footboard and chain,74_footboard and chain.jpg,49
0,0,0,0.074199304,0,0,0.57284194,0,0.06980882,0,0,0,0.915915,0,1.9444634,0,0,0,0.8815704,1.4534563,0,0,0,0,0,0,0,0,0,1.7153224,2.1091661,3.0979962,0,0,1.9287965,0,1.7272443,0,0.45889825,1.6669093,0,0,0,1.0450696,0,0,0,0,1.4175344,0.32145455,2.0042965,1.0577629,0,0,0,0,0,0,0,1.4560457,0,0,0,0,footboard and chain,6_footboard and chain.jpg,31
2.4953413,0,0,0.45812702,0,0,0,1.0475515,2.6240914,0,0,0,0,0,2.2641084,0,0,0,1.2609866,0.8131371,0,0,0,0,0,0,0.33967605,0.023817273,0,3.3139384,2.0182862,1.6144425,0,0.08978273,2.789506,0,2.19698,0,0,0,0,0,2.5479188,0.22487856,0,0,0,0,0,1.0376321,0,0,0,0,0,0,0,1.3358195,0,0,0,1.4906017,0,0,footboard and chain,131_footboard and chain.jpg,29
3.1572373,0,0,2.235206,0,0,0,4.7090654,1.9406629,0,0,0,0.77400494,0,2.0476217,0,0,0,0,1.567626,0,0,0.5497214,0,0,0,0.05410948,0,0,1.1113592,1.2911744,2.0243127,0,0,2.7051427,0,0.75649244,0,0,0.37924644,0,0,0,2.4303591,0,0,0,0,1.3758417,3.1048746,3.5299325,0,0,0,0.48458266,0,0.26001954,0.41583645,0,0,0,0,0,2.1138003,footboard and chain,65_footboard and chain.jpg,7
0,0,0,5.0049753,0,0,0,2.2923377,0,0,0,0,4.102451,0,2.6572251,0,0,0,0,2.5326073,0,0,0,0,0,0,0.72130686,0,0,0,0,4.781423,0,0.97867244,2.4507287,0,1.5850831,0,0,5.693991,3.6404662,0,0,0,0,0,0,0,0,3.2708576,4.9409075,0,0,0,0,0,0,0,0,0,0,0,1.7203524,0,footboard and chain,78_footboard and chain.jpg,39
4.2446675,0,0,2.4395008,0,0,0,0.98197657,0,0,0,0,2.7022111,0,5.0287247,0,0,0,0.7730879,3.2722855,0,0,0,0,0,0,0.4426215,0.14204088,0,0,0,1.3469756,0,0,2.276025,0,1.6050652,0,0,1.7329758,2.5086596,0,1.4046159,0,0,0,0,0,0,3.2395632,4.8236423,0,0,0,0,0,0,0,0,0,0,0,0,0,footboard and chain,60_footboard and chain.jpg,14
1.1967927,0,0,4.7455306,0,0,0,1.5347663,0,0,0,0,2.192552,0,3.828935,0,0,0,0,1.3309263,0,0,0,0,0,0,1.4490627,0,0,0,0,4.1412883,0,1.9670168,2.7314825,0,0,0,0,4.089321,1.9484031,0,0,0,0,0,0,0,0,2.2459838,3.6661952,0,0,0,0,0,0,0,0,0,0,0,0.7586945,0,footboard and chain,116_footboard and chain.jpg,3
0.3099251,0,0,1.1130719,0,0,0,2.7270014,2.422469,0,0,0.8265658,1.5220792,0,0.5763618,0,0,0,2.133588,1.604186,0,0,0,0,0,0,2.1009803,0,0,2.2062333,2.6885326,1.4163895,0,0,0,0,1.00941,0,0,0,0,0,0,1.8844075,0.8362588,0,1.1231464,0,0.74451107,0.57741714,1.7608578,0,0,0,1.0748101,0,0,0.7223248,0,0,0,1.6821606,0,1.2599349,footboard and chain,150_footboard and chain.jpg,7
1.9450238,0,0,2.7781775,0,0,0,2.7826667,0,0,0,0,0,0,2.5042753,0,0,1.6124812,3.6859481,0,0,0,0.6957923,0,0,0,0,0,0,0.65126747,0,0,0,0,0,0,0.27604985,0,0,0,0.2559491,0,3.2505713,0.29493773,0,0,0,0,0.19709349,0,2.2687268,0,0,0,0,0,0,0,0,0,0,0,2.7748048,2.4195278,footboard and chain,88_footboard and chain.jpg,18
0,0,0,1.6563706,0,0,0,2.8482444,1.1832138,0,0,0,1.1428005,0,1.9931654,0,0,0,0,2.8748643,0,0,0,0,0,0,0,0,0,0.80521095,1.2804947,3.831949,0,0,3.1879332,0,3.669594,0,0,2.5007226,0,0,0,0,0,0,0,0,0,2.826846,1.1388991,0,0,0,0,0,0,0,0,0,0,0,0,0,footboard and chain,16_footboard and chain.jpg,31
2.124522,0,0,3.4422698,0,0,0,3.5559216,0,0,0,0,4.565406,0,4.864212,0,0,0,2.0279577,1.9365036,0,0,0,0,0,0,0.5413944,0,0,0,0,2.4103608,0,0,1.3035961,0,4.5102577,0,0,0.5278659,3.4040282,0,0,0,0,0,0,0,0.33238035,5.244314,4.322914,0,0,0,0,0,0,0,0,0,0,0,6.1979966,0,footboard and chain,110_footboard and chain.jpg,62
0.19848274,0,0,5.597191,0,0,0,2.5791411,0,0,0,0,3.4796827,0,4.784654,0,0,0,0,4.268491,0,0,0,0,0,0,2.1789343,0,0,0,0,2.4059594,0,1.9469485,2.7550929,0,1.3681246,0,0,4.760083,3.4358168,2.9208996,0.2981459,0,0,0,0,0,0,5.9229302,6.170368,0,0,0,0,0,0,0,0,0,0,0,2.0744174,0.109572716,footboard and chain,103_footboard and chain.jpg,50
