0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Class_names,Filenames,Predicted_classes
0,1.475154,0,0,0,0,1.9028677,0,0,0,0,0,1.2469331,0,1.7824777,0,0,0,2.0510685,0,0,0,3.0696201,3.169813,0,0,0,4.3454394,0,3.4403,0,3.7569468,0,0,3.321731,0,2.5072966,0,2.5115225,3.3811965,0,0,0,4.2960033,0.6852625,0,0,0,2.8910887,0,0.1367302,4.3532343,0,0,4.672467,0,0,0,0,3.239069,0,0,0,1.089795,fire_hydrant,61_fire_hydrant.jpeg,54
3.1232414,2.805741,0,0,0,0,0,0.026711736,0.38953933,0,0,0,1.6699728,0,0.86765397,0,0,0.20159015,2.6297028,0,0,0,2.1459353,0,0,0,0,1.3417747,0,1.9304446,0,0,0,0,0,0,0,0,0.76092154,0,0,0.8448392,2.7373667,2.3682885,0.7106645,0,0,0,0.6790049,0.71254873,1.5677112,0,0,0,2.9705746,0,0,0,0,2.8711886,0,0,0,2.4451118,fire_hydrant,181_fire_hydrant.jpeg,0
2.196968,2.6392403,0,0,0,0,0,0.96803916,2.432157,0,0,0,0.69778085,0,0,0,0,0,1.7212517,0,0,0,0.31850487,0.023261448,0,0,0,1.755415,0,4.003212,0,0.63340384,0,0,0,0,0.28554198,0,2.4401875,0,0,0,1.7241714,1.4462776,1.8849686,0,0,0,1.0166198,1.576097,0.5605981,0,0,0,0.909342,0,0,0,0,1.7652608,0,0,0,0,fire_hydrant,171_fire_hydrant.jpeg,29
4.835219,0,0,1.1892451,0,0,0,3.7855206,1.0971116,0,0,0,0.31989866,0,1.1580309,0,0,0,0,2.2766922,0,0,0.57894063,0,0,0,1.4517574,0,0,2.185647,1.0520842,1.857721,0,0,1.8336567,0,0,0,0,0.68683183,0,0,0,1.7184055,0,0,0.28222674,0,1.3291576,1.1887728,2.3207834,0,0,0,0.3178988,0,0,0,0,0,0,0,0,2.6712096,fire_hydrant,166_fire_hydrant.jpeg,0
0.25028756,1.6943303,0,1.7499964,0,0,0,0,0,0,0,0,0.92999494,0,0.5759859,0,1.2215838,2.0604408,1.0013711,2.9020026,0.13016143,0,3.6649842,0,0,0,0,0.09420206,1.3853638,0.88928676,0,0.61189276,0,0,0,0,5.0795083,1.7205889,0,0,0,0,0,6.7978573,0,0,0,0,6.5080357,2.3891106,1.1556466,4.8145294,0,0,3.3629863,0,3.558732,0,0,0.17076707,0,0,0.78655964,0.2485899,fire_hydrant,103_fire_hydrant.jpeg,43
3.35219,1.8823564,0,0.7053632,0,0,0,1.3870096,0.4921842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4269302,0,4.951261,0.0902852,4.0948615,0,0.17716129,3.0555942,0,0,0,2.1704485,1.6116122,0,0,2.243681,3.0124214,0,0,0,0,2.0655007,1.8488543,1.0152595,0.6612884,0,0,0.5507026,0,0.8905937,0,0,0,0,0,0,4.226289,fire_hydrant,36_fire_hydrant.jpeg,29
1.7679081,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4330193,0,0,1.391764,5.371771,0,0,0,5.181256,0,0,0,1.0694833,0.8368606,1.1793364,0,0,0,0,0,0,0,0,0,0.5141098,0,0,0,2.6530833,2.8171287,0,0,1.4830408,0,3.1281064,0,0.3417593,0,0,0,0,0,0,0,0,0,0,0,0,2.435654,fire_hydrant,73_fire_hydrant.jpeg,18
2.3363404,0,0,0,0,0,1.9726043,2.1028235,1.8925973,0,0,0,3.7740529,0,0,0,0,0,0,0,0,0,0.87696147,0,0,0,0,0,0,0.19236436,0.372095,1.2925053,0,0,0,0,0,0,1.9516604,2.2794735,0,2.1884873,0,2.190326,0.785507,0,0,0,0.6785807,0,3.768748,0,0,0,1.4036614,0,0.24790944,0,0,0,0,0,0,1.4693004,fire_hydrant,138_fire_hydrant.jpeg,12
2.1274767,0.6855569,0,1.7642465,0,0,0.26741478,0,0,0,0,0,0,0,1.8661314,0,0.71498144,0.75058794,0,1.4604793,0,0,2.681709,0,0,0,0,2.0024302,1.1806002,0,0,0,0,0,0,0,0,0,0,0,0,0.89412916,1.587216,4.2107954,2.2334142,0,0,0,3.7450018,0.99772716,2.1892028,0,0,0,3.8967035,0,0,0,0,0.12634023,0,0,1.3583367,4.525446,fire_hydrant,27_fire_hydrant.jpeg,63
2.5340219,1.8872418,0,0,0,0,0,0,3.1863828,0,0,0,1.3020735,0,2.2065737,0,0,1.5341301,0.6600863,0,0,0,2.9389367,0,0,0,0,0,0,2.075684,0.9467689,1.2326002,0,0.14626856,0,0,1.8983884,0.13330863,3.1079364,0.70554787,0,0,2.4224226,4.224825,2.9054725,0,0,0,1.1060289,0,0.7298953,0,0,0,1.2625239,0,1.4608166,0.29162186,0,0,0,0,0,2.8708127,fire_hydrant,90_fire_hydrant.jpeg,43
