0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Class_names,Filenames,Predicted_classes
0,0,0,0,0,0,1.290361,3.7700572,5.2044473,0,0,0,0.5748435,0,0,0,0,0,1.0152692,3.0416236,0,0,0,0,0,0,1.173898,0,0,2.2641337,2.9403431,1.4809034,0,0.21467154,2.705348,0,4.3373365,0,0.16028343,0.52824473,0,0,0,0,1.4743952,0,0,0,0,2.7469072,0,0,0,0,0,0,0,3.9190109,0,0,0,0.5709055,0,0,shower_stall and cistern,133_shower_stall and cistern.jpg,8
0,0,0,0,0,0,0,3.260328,3.1791904,0,0,0,0.616114,0,0,0,0,0,0.3351705,0.080583364,0,0,0,0,0,0,0,0,0,5.042694,2.9969614,1.7796743,0,0,0,0,2.9097893,0.585709,1.3702008,0.19642942,0,0,0,0.25472602,1.5496935,0,0,0,0,2.9556272,1.0357583,0,0,0,0,0,1.7101111,1.8965169,0,0,0,0,0,0,shower_stall and cistern,90_shower_stall and cistern.jpg,29
0.6358443,0,0,1.4964229,0,0,0.15362833,2.6957176,1.4470977,0,0,0,0,0,0,0,0,0,0,0.1706638,0,0,0,0,0,0,0,0,0,2.8012106,1.7966937,0.7656136,0,0,2.0615907,0,0,0,1.2996058,0.4436366,0.23862542,0,0,0,0.64972234,0,0,0,0,1.4234874,1.0604118,0,0,0,0,0,0,0.42447853,0,0,0,0,0,1.0696845,shower_stall and cistern,78_shower_stall and cistern.jpg,29
0.15194549,0,0,0,0,0,0.91078806,1.2533709,2.6007965,0,0,0,0,0,0,0,0,0,0.9763129,2.431815,0,0,0,0,0,0,0,0,0,0.2789381,2.609907,1.314901,0,1.326146,1.3093199,0,2.2987401,0.6816253,0,1.0199292,0,0.080480814,0,0,0,0,0,0,0.14798439,2.1809127,0,0,0,0,0,0,0,2.6910827,0,0,0,0,0,0.030471465,shower_stall and cistern,83_shower_stall and cistern.jpg,57
0,0,0,0,0,0,1.7521899,5.52649,7.2292604,0,0,0,2.5209794,0,0,0,0,0,1.1044694,3.5360022,0,0,0,0,0,0,0.26010284,0,0.23705484,4.3783803,6.92455,1.9121222,0,0.8338596,3.1267498,0,6.9161334,1.2349548,0,0.31571576,0,0,0,0,3.897518,0,0,0,0,4.2566876,0,0,0,0,0,0,0.8676428,6.3011394,0,0,0,2.184209,0,0,shower_stall and cistern,166_shower_stall and cistern.jpg,8
0.15124555,0,0,0,0,0,0.5444983,0.07355058,2.3841243,0,0,0,0,0,0,0,0.28714567,0,0.88883275,0,0,0,0,0,0,0,0,0,0,1.6646374,2.506598,1.6055293,0,0.35115474,0,0,1.8606408,1.0758865,0,0.040737506,0,0,0,0,0.24535029,0,0.93362546,0,1.5888431,0,0,1.7581171,0,0,1.4361421,0,0.10411779,1.0224309,0,0.42033732,0,0,0,0,shower_stall and cistern,26_shower_stall and cistern.jpg,30
0.49104923,0,0,0,0,0,1.3565688,1.4413038,4.6394343,0,0,0,0.6685387,0,0,0,0,0,0,1.7545803,0,0,0,0,0,0,0,0,1.4300117,4.115578,2.7559211,0,0,0,0.4542878,0,2.8026936,0.6983533,1.6600727,0,0,0.49521813,0,0,5.0657964,0,0,0,0,1.0304646,0,0,0,0,0,0,0.9805944,3.0966232,0,0,0,1.1928363,0,0,shower_stall and cistern,115_shower_stall and cistern.jpg,44
1.5432363,0,0,0,0,0,2.2225125,1.5356525,6.5175114,0,0,0,1.0359342,0,1.0532387,0,0,0,3.0259392,1.0938542,0,0,0,0,0,0,0,0,0,1.5402488,4.760272,1.6507475,0,0,0,0,3.1179109,0,1.7395504,0,0,0.5429184,0,0,3.6254456,0,0,0,0,0.26494414,1.5771497,0,0,0,0,0,0,3.1140976,0,0,0,0.23457745,0,1.0363692,shower_stall and cistern,111_shower_stall and cistern.jpg,8
0,0,0,0,0,0,0,2.6425502,5.344577,0,0,0,0,0,0,0,0,0,1.9152216,1.5739145,0,0,0,0,0,0,0,0,0,4.0022817,2.6715071,1.2150457,0,0,0.11000897,0,2.7047772,0,0,0,0,0,0,0,1.0666158,0,0.049467098,0,0,1.1677593,0,0,0,0,0,0,0.6689136,1.5198718,0,0,0,0,0,0,shower_stall and cistern,107_shower_stall and cistern.jpg,8
0.22596674,0,0,0,0,0,1.4294599,0.37891048,5.761881,0,0,0,0,0,0,0,0,0,0,0.7188296,0,0,0,0,0,0,0,0,0,6.4754496,5.1943555,3.9350734,0,1.1781468,3.312348,0,3.3963578,1.4270254,0.10807361,0.8478993,0,0,0,2.5973277,2.576616,0,0.2845721,0,0.23049709,0,0,0,0,0,0.5356952,0,2.576989,2.8777435,0,0.278899,0,1.3014683,0,0,shower_stall and cistern,86_shower_stall and cistern.jpg,29
