0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Class_names,Filenames,Predicted_classes
0.44244447,0,0,1.6144326,0,0,0.85433286,3.1818528,3.909293,0,0,0,2.3976765,0,0.5570016,0,0,0,0.8361628,2.0133655,0,0,0,0,0,0,0,0,0,2.2666545,3.7424753,2.3465416,0,0,1.9766154,0,3.0848835,0,0,0.17846915,0,0,0,0,1.1487559,0,0,0,0,2.7962406,0,0,0,0,0,0,0,1.7403905,0,0,0,0,0,0,sideboard,181_sideboard.jpeg,8
1.108716,0,0,2.6626167,0,0,2.4033172,0.547447,0.2990606,0,0,0,0,0,0.41683617,0,0,0,1.3900728,0,0,0,0,0,0,0,0,0,0,0,0,0.4732127,0,1.5035033,2.471901,0,0,0,3.7362947,0.61858857,0,0.7247422,0,0,0,0,0,0,0,0,2.0277913,0,0,0,1.4549459,0,0,2.2191362,0,0,0,0,0.047501635,1.9963871,sideboard,91_sideboard.jpeg,38
1.02179,0,0,0.11428909,0,0,0.9424468,3.856222,1.3687013,0,0,0,2.6142519,0,0.43985304,0,0,0,1.9077891,2.0448215,0,0,2.3338747,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9485428,0,0.5178736,0.15396833,0,0,0,3.2681005,0,0,0,0,0.22908619,2.9821224,3.3838544,0,0,0,2.7116954,0,1.2816914,0,0,0,0,0,0,1.0768421,sideboard,27_sideboard.jpeg,7
1.7579147,0,0,0,0,0,0.429115,3.0007365,0.69731736,0,0,0,1.9587566,0,1.6743227,0,0,0,0,2.455629,0,0,2.1784546,0,0,0,0,0,0,0,0,3.2385736,0,0,1.4795971,0,0.85394967,0,1.306449,2.0605502,0,0,0,2.468233,0,0,0,0,0.9241535,2.9382699,3.4235764,0.47588632,0,0,1.1777717,0,1.6310067,0,0,0,0,0,0,0,sideboard,124_sideboard.jpeg,50
0,0,0,2.2113097,0,0,1.4441125,3.169655,2.4858434,0,0,0,1.660173,0,1.4746296,0,0,0,0.8566501,0.90492254,0,0,0,0,0,0,0,0,0,0,0,1.5717665,0,1.0806768,0.9381051,0,1.9943435,0,1.902927,0.632213,0,0,0,0,0,0,0,0,0,1.389379,0,0,0,0,0.951937,0,0,3.3208828,0,0,0,0.15723956,0.53730994,0,sideboard,114_sideboard.jpeg,57
1.922168,0,0,4.53471,0,0,0,7.883071,0,0,0,0.52403796,3.5688848,0,2.503118,0,0,0,0,3.2003274,0,0,0,0,0,0,2.581187,0,0,0,0,2.9532323,0,0,2.2320607,0,2.4623396,0,0,1.892417,0,0,0,0,0,0,0,0,0,5.186462,2.464171,0,0,0,3.0847468,0,0,0,0,0,0,0,1.2912798,0,sideboard,111_sideboard.jpeg,7
2.2601871,0,0,1.1613455,0,0,0,1.1273422,0.616755,0,0,0,0,0,0.61326253,0,0,0,0.19802693,3.1401334,0,0,0,0,0,0,3.3078797,0,0,3.6917143,0,2.0494173,0,0,3.193009,0,3.5505178,0,0,0,0,0,0.2891705,2.014575,0,0,0,0,1.8022151,4.2306924,0.52657753,0,0,0,1.9085423,0,0,0.54219544,0,0,0,0,0.43946087,0,sideboard,168_sideboard.jpeg,49
1.5994797,0,0,4.6404934,0,0,0,0.66367567,0,0,0,0,0,0,4.7241096,0,0,0.33293936,2.213774,2.1889887,0,0,0,0,0,0,2.0113826,0,0,1.0416061,0,2.6487176,0,2.0271225,3.5284147,0,2.486936,0,0,0,0,0,0,0,0,0,0,0,0,0.8148138,0,0,0,0,0,0,0,2.364488,0,0,0,1.2949693,0.5139294,0,sideboard,64_sideboard.jpeg,14
0,0,0,1.4787755,0,0,0.2882089,2.6764226,1.5662556,0,0,0,1.6126711,0,1.407411,0,0,0.33179924,0,0,0,0,0.0089792,0,0,0,0,0,0,0.39698964,0.67670226,1.2172874,0,0.93691033,1.1316552,0,2.1517966,0,0.47041878,2.3989325,0,0,0,0,0,0,0,0,0,2.618453,1.5050044,0,0,0,0,0,0,0.94121444,0,0,0,0,0.7036679,0.098806106,sideboard,16_sideboard.jpeg,7
0.13465782,0,0,0.7952867,0,0,1.0473261,0.5032167,1.0528036,0,0,0,2.0488837,0,3.2341971,0,0,0.36201015,3.043462,1.0475917,0,0,0,0,0,0,0,0,0,0.39338064,0,0.47755045,0,1.7533482,0,0,0.95996964,0,0,0.98006505,0.18685047,0,0,2.578586,0,0,0,0,1.9192367,4.718172,0.47147298,0.38484603,0,0,4.4526396,0,0,0,0,0,0,0,0.04027598,0,sideboard,112_sideboard.jpeg,49
