0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Class_names,Filenames,Predicted_classes
0.31530812,0,0,1.0054406,0,0,1.5830597,1.3805239,2.162775,0,0,0,0,0,1.3309692,0,0,0,1.0491005,2.2175052,0,0,0,0,0,0,0,0.53953534,0,0.54922485,0.94098735,3.6056566,0,0.4495696,1.2919847,0,1.9770801,0,0,0,0,0,0,0,0,0,0.4459349,0,0,0.97384375,1.3099183,0,0,0,0.5237799,0,0.84726655,0,0,0,0,0.6222809,0,0,wardrobe and air_conditioning,24_wardrobe and air_conditioning.jpg,31
0,0,0,0.39356133,0,0,2.6978128,4.782142,4.14863,0,0,0,1.9491234,0,0.68082607,0,0,0,0.56646156,4.034094,0,0,0,0,0,0,0.46535763,0,0,1.8034886,2.302354,1.7983483,0,0,0.7133996,0,3.6454024,0,0,0.85084116,0.04373046,0,0,0,2.7862668,0,0.36960733,0,0,5.097491,0,0,0,0,1.4116591,0,0,1.4797611,0,0,0,0,0,0,wardrobe and air_conditioning,17_wardrobe and air_conditioning.jpg,49
0.8143026,0,0,0,0,0,1.9427458,2.2393584,3.7336643,0,0,0,0.16288947,0,0,0,0,0,0,3.0810225,0,0,0,0,0,0,0.39130524,0,0,2.5073898,2.0093277,2.230176,0,0.55208105,0.5936185,0,1.3355024,0,0,1.2693782,0,0,0,0,0.7677326,0,0.608533,0,0,2.7961972,1.1084049,0,0,0,0,0,0.19461803,0.97530013,0,0,0,0,0,0.26389077,wardrobe and air_conditioning,125_wardrobe and air_conditioning.jpg,8
0.81350857,0,0,0,0,0,1.3347044,0.99236166,4.8202395,0,0,0,2.7663748,0,0,0,0,0,2.764653,0,0,0,0,0,0,0,0,0,0,2.4456766,2.9365366,0,0,0,1.005669,0.18877213,2.1478884,0,0,0,0,0,0,0,0.9461534,0,1.556982,0,0,0,0,0,0,0,1.4707681,0,0,4.014461,0,0,0,0,0,0,wardrobe and air_conditioning,112_wardrobe and air_conditioning.jpg,8
0,0,0,0.16650061,0,0,0.45542133,3.1569922,2.5851161,0,0,0,1.7053189,0,0,0,0,0,0,2.192664,0,0,0,0,0,0,0,0,0,1.2315992,2.9135628,3.2405,0,2.3497596,2.3192465,0,2.373114,1.2191355,0.7565875,3.105753,0,0.759866,0,0,2.033528,0,0,0,0,3.2480063,1.0280846,0,0,0,0,0,0.12263682,2.2645266,0,0,0,0,0,0,wardrobe and air_conditioning,135_wardrobe and air_conditioning.jpg,49
0,0,0,0,0,0,1.9285651,2.864581,4.780392,0,0,0.041888133,0,0,0.6339235,0,0,0,0.4683322,3.5292623,0,0,0,0,0,0,2.0710762,0,0,1.0971975,0.7022296,0,0,0.51886,1.4677635,0,4.347884,0.48571646,0.2415692,0.6780805,0,0,0,0,0.51014507,0,0,0,0,3.1261663,0,0,0,0,0.6272716,0,0,2.0954509,0,0,0,0.43844265,0,0,wardrobe and air_conditioning,102_wardrobe and air_conditioning.jpg,8
0,0,0,1.3949136,0,0,0,3.1196618,0.8413682,0,0,0,3.655672,0,2.8991687,0,0,0,1.0129085,1.7852997,0,0,0,0,0,0,1.080129,0,0.2782133,0.65587616,0.2582128,1.5131421,0,0,0,0.17588969,2.0895557,0,0,1.0804845,1.5263789,0,0,0,1.39392,0,0,0,0,0.7279428,1.8809459,0,0,0,0,0,0,0.082155555,0,0,0,0,1.0569575,0,wardrobe and air_conditioning,97_wardrobe and air_conditioning.jpg,12
2.9507017,0,0,0.17016195,0,0,0,2.2518647,4.08143,0,0,0,0,0,0,0,0,0,0.61784023,2.915724,0,0,0,0,0,0,2.8865345,0,0,0,1.4551003,0,0,0,1.4855158,0,2.4316056,0,0,0,0,0,0,1.2435,0,0,1.5224133,0,0.07784692,2.8556993,0,0,0,0,0.8179411,0,0.7206087,2.0538096,0,0,0,0,0,1.3944168,wardrobe and air_conditioning,81_wardrobe and air_conditioning.jpg,8
0,0,0,0,0,0,0,2.794923,3.133053,0,0,0,1.5867115,0,1.3815802,0,0,0,1.0053698,1.9326057,0,0,0,0,0,0,0,0,0.8821794,1.8650128,1.5072231,0,0,0,1.4248381,0.36364534,3.400373,0,0,0.17796308,0,0,0,0,1.4228202,0,0,0,0,2.0578296,0,0,0,0,0,0,0,1.2036815,0,0,0,0,0,0,wardrobe and air_conditioning,68_wardrobe and air_conditioning.jpg,36
0,0,0,1.226829,0,0,0,2.4578366,2.1438916,0,0,0,0.39819232,0,1.6230097,0,0,0,1.2042997,3.2850807,0,0,0,0,0,0,0.49396244,0,2.2652476,4.703329,2.235655,0.37570685,0,0,0.1295669,0,0.30550694,0,0,0,0,0,0,0,1.0264275,0,0,0,0,3.0784018,2.222481,0,0,0,0,0,0,0,0,0,0,0,0,0,wardrobe and air_conditioning,70_wardrobe and air_conditioning.jpg,29
4.0300593,0,0,0.7293179,0,0,0,2.3348866,3.724217,0,0,0,0.91337633,0,0,0,0,0,1.2324842,4.095137,0,0,0,0,0,0,1.485526,0,0.061197683,1.3151044,1.6122024,0.44454074,0,0,0,0,3.7585807,0,0,0.21883741,0,0,0,2.864819,0,0,1.1586765,0,0.8762472,3.7001085,0,0,0,0,0,0,2.305413,0,0,0,0,0,0,0,wardrobe and air_conditioning,105_wardrobe and air_conditioning.jpg,19
0.34405276,0,0,0,0,0,0,2.2720563,2.6659958,0,0,0,0,0,0,0,0,0,1.2896858,2.150223,0,0,0,0,0,0,0.4093551,0,0.3012102,1.2565686,1.6439312,0.45767924,0,0,1.1636944,0,0.97159356,0,0,0,0,0,0,0.006745237,0.16418599,0,0.7261593,0,0,2.9061787,0,0,0,0,0,0,0,1.2015609,0,0,0,0.84022063,0,0,wardrobe and air_conditioning,36_wardrobe and air_conditioning.jpg,49
1.6785035,0,0,0,0,0,1.4771584,4.0142655,4.9610925,0,0,0,1.4793879,0,0.761701,0,0,0,2.7491846,3.3500838,0,0,0,0,0,0,0.6539348,0,0,0.16143855,2.0986588,0.60528064,0,0,2.3531017,0.024222769,3.137791,0,0,0,0,0,0,0,0.93330896,0,1.6659172,0,0,2.623751,0,0,0,0.1764944,1.2397357,0,0,4.362981,0,0,0,1.5708784,0,0,wardrobe and air_conditioning,88_wardrobe and air_conditioning.jpg,8
0.46756688,0,0,0,0,0,2.4513988,0,3.409995,0,0,0,1.6879863,0,0,0,0,0.26379105,2.0259721,0.34694645,0,0,0,0,0,0,0.036100414,0,0,0.7847942,3.586076,2.844204,0,0.415314,0.39367872,0,0.6199472,0,0.12950228,0,0,0.99149764,0,0,0.78387815,0,0.6743108,0,1.7168909,3.3930166,0.4852323,0,0,0,1.5371534,0,0,0.9423453,0,0,0,0,0.74981594,0,wardrobe and air_conditioning,80_wardrobe and air_conditioning.jpg,30
3.283934,0,0,0,0,0,0.25565213,4.982122,4.313783,0,0,0,2.6524732,0,0,0,0,0,1.9138997,2.9576182,0,0,0,0,0,0,0.2919685,0,1.0605693,3.840802,3.0540802,0,0,0,1.1667305,0.006730744,2.2378912,0,0,0,0,0,0,1.9989252,1.796142,0,1.3275278,0,0,3.9992645,0.5698426,0,0,0,0.8410463,0,0.44150278,1.3986257,0,0,0,0,0,0,wardrobe and air_conditioning,92_wardrobe and air_conditioning.jpg,7
3.3466048,0,0,0,0,0,1.6300215,2.46946,5.8493586,0,0,0,1.5730277,0,0,0,0,0,0.15401563,2.3783734,0,0,0,0,0,0,2.5069153,0,0.48341158,4.078935,2.5161002,0,0,0,0,0.73289233,0.76503456,0,0,0,0,0.09502812,0,2.988927,0.4206749,0,3.2902405,0,0.26105836,3.7346137,0,0,0,0,2.1002276,0,0.9699941,0,0,0,0,0,0,1.9789662,wardrobe and air_conditioning,18_wardrobe and air_conditioning.jpg,8
0,0,0,0.14710836,0,0,1.1164348,1.4205672,1.4593632,0,0,0,0.31197593,0,0.9675481,0,0,0,0.8263146,2.4187145,0,0,0,0,0,0,0,0,0,3.6652484,1.9862038,2.317944,0,0.44384623,0.42828026,0,1.6300672,0,0.37177446,2.8402917,0.48752564,0,0,2.1103354,2.5318892,0,0,0,0.112503536,2.6503541,1.0842204,0,0,0,0.5590382,0,0.051372565,0.6801915,0,0,0,0,0,0.06418418,wardrobe and air_conditioning,43_wardrobe and air_conditioning.jpg,29
