0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Class_names,Filenames,Predicted_classes
2.8992782,0,0,0,0,0,0,4.995488,5.497652,0,0,0,2.7980552,0,0,0,0,0,0,0.8840659,0,0,0.042101614,0,0,0,0,0,0.16427822,9.764035,5.9129906,3.0789218,0,0.3613834,2.1464791,0,3.4515345,0,0,0.4001419,0,0,1.6975378,5.762003,4.8227506,0,0.7496702,0,0,0,0,0,0,0,0.51741517,0,1.2700006,1.7113342,0,0,0,0,0,1.4929909,teapot and saucepan,79_teapot and saucepan.jpg,29
2.7718382,0,0,3.2525122,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0104218,2.494908,0,0,0,2.536,0,0,0,1.9813236,2.0207798,0,5.6724257,0,1.510057,0,3.026234,2.9177384,0,3.1466262,0,0,0.5487632,0,0,0.9678842,1.4690697,0,0,0,0,0.2217786,0,0,0,0,0,0,0,0,4.9090075,0,0,0,0.48495078,0.5244832,0,teapot and saucepan,66_teapot and saucepan.jpg,29
1.8846273,0,0,0,0,0,0,0.27981046,1.5123872,0,0,0,0.22554906,0,0.7692055,0,0,0,1.3753778,2.770846,0,0,1.6585094,0,0,0,0,0,0,4.9753876,2.0945823,2.2362466,0,2.1711142,1.1655552,0,4.0814404,0,0,0,0,0,0,3.116342,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30068,0,0,0,0,0,0,teapot and saucepan,31_teapot and saucepan.jpg,29
0.68659765,0,0,0.8204287,0,0,0,3.0339723,0,0,0,0,3.63942,0,0.57591444,0,0,0,1.3553221,3.1899614,0,0,0,0,0,0,0,0,2.8245163,3.6934896,2.3479667,0,0,0,0,0,4.544829,0,0,0,0,0,4.77659,2.7753384,3.6190388,0,0,0,0,1.9532968,1.5994933,0,0,0,0,0,0.27867427,1.2105387,0,0,0,0,0,0.92499083,teapot and saucepan,86_teapot and saucepan.jpg,42
2.1576786,0,0,0,0,0,0,4.1977143,6.666292,0,0,0,1.0939324,0,0,0,0,0,0,2.4411652,0,0,0.27423704,0,0,0,0,0,0,6.041255,5.555381,3.7334168,0,0,2.0925903,0,4.6212716,0.8838049,0.34902754,0,0,0,1.8491116,6.849254,5.1226096,0,0,0,0,3.224979,0,0,0,0,0,0,4.263671,4.8768272,0,0,0,0,0,0,teapot and saucepan,78_teapot and saucepan.jpg,43
4.196131,0,0,2.4142957,0,0,0,2.0049744,0.15241574,0,0,0,1.6625731,0,0,0,0,2.9423556,1.1002327,0.9398435,0,0,0,0,0,0,0.55648625,1.1002767,0,3.7338426,1.0960727,0,0,0.52893084,0,0,0.8276383,0,0,0,0,0,0.9217005,1.1064103,1.066621,0,1.6000148,0,0,0,1.0528448,0,0,0,0,0,0,4.3532677,0,0,0,0,0,4.6516666,teapot and saucepan,111_teapot and saucepan.jpg,63
2.953566,0,0,0,0,0,0,2.75929,3.8906567,0,0,0,2.2036154,0,0,0,0,1.3324134,0.681195,0,0,0,1.2468812,0,0,0,0,0.015168892,1.1396418,7.754967,5.2219167,1.4596112,0,0.60690963,0,0,4.4674115,0,0,0,0,0,3.525286,5.769559,6.5874844,0,0,0,0,0,0,0,0,0,0.22448504,0,0.19466953,3.419076,0,0,0,0,0,1.6394114,teapot and saucepan,21_teapot and saucepan.jpg,29
0.55670327,0,0,0,0,0,0,3.4986665,5.2764044,0,0,0,0.20250455,0,0,0,0,0,0,0.4841046,0,0,0,0,0,0,0,0,0,7.7736087,5.8939734,5.3662577,0,2.6258268,2.0547009,0,3.852918,2.075426,0.88760054,1.3831278,0,0,1.2998477,2.9946125,4.496362,0,0,0,0,0,0,0,0,0,0.6472385,0,0.38209838,6.5902715,0,0,0,1.65134,0,0.20061597,teapot and saucepan,87_teapot and saucepan.jpg,29
3.9622412,0,0,0,0,0,0,3.579549,3.7935326,0,0,0,2.437866,0,0,0,0,0,1.8162913,0,0,0,1.0735121,0,0,0,0,0,0,4.3101206,2.4334228,2.364445,0,0,0,0,2.416053,0,0,0,0,0,0.93058807,4.502312,3.4784138,0,3.5596216,0,2.3710537,0,0,0,0,0,1.297194,0,0.397752,4.4425793,0,0,0,0,0,1.2780024,teapot and saucepan,18_teapot and saucepan.jpg,43
2.116797,0,0,0,0,0,0,3.4790895,4.4082417,0,0,0,0.9898869,0,0,0,0,0,0,2.3142147,0,0,1.2140533,0,0,0,0,0,0,5.4560366,1.837987,4.02712,0,0,0,0,3.1836767,0,0.21548621,0,0,0,0.84737897,2.546999,4.0349073,0,1.0217979,0,0,0.46499592,0,0,0,0,0.060767226,0,3.334829,3.0822048,0,0,0,0,0,1.6090322,teapot and saucepan,6_teapot and saucepan.jpg,29
4.474875,0,0,0,0,0,0,0,1.8185405,0,0,0,0.001930613,0,0,0,0,0.39727914,2.5199378,0,0,0,0,0,0,0,0,0,0,6.3053913,2.5699654,0,0,0,0,0,0.26308882,0,0,0,0,0,4.8694134,3.9549046,3.767608,0,0.23400249,0,0,2.4703426,0,0,0,0,0.13305873,0,2.2837608,0,0,0,0,0,0,0,teapot and saucepan,112_teapot and saucepan.jpg,29
2.1165166,0,0,4.639117,0,0,0,3.5303183,0,0,0,0,1.038004,0,4.930444,0,0,0,0.51011425,2.3162415,0,0,1.7597574,0,0,0,0,0,0,1.6765306,0,3.1380048,0,0.48274526,0,0,5.2159576,0,0,0.1729648,0.38988575,0,1.9888947,4.999987,0.8805869,0,0,0,0,1.8448133,3.0258281,0,0,0,0,0,0,0.9387881,0,0,0,0,0,1.9438868,teapot and saucepan,60_teapot and saucepan.jpg,36
1.2947773,0,0,0.49784797,0,0,0,0,2.5455868,0,0,0,4.6746054,0,0,0,0,1.4032367,2.8632956,0,0,0,0,0,0,0,0,0,0,2.1641858,0.36529714,0.16895464,0,0,0,0,0.9926911,0,2.414845,0,0,1.2553691,2.4135184,0.08471583,5.324071,0,0,0,0,0,3.7054338,0,0,0,0.66594356,0,0.47182244,0,0,0,0,0,0.49070194,0,teapot and saucepan,96_teapot and saucepan.jpg,44
2.637415,0,0,3.378736,0,0,0,4.3422546,1.4420891,0,0,0,1.9154756,0,0,0,0,0,0,0.95873755,0,0,1.7609642,0,0,0,0,0,0,3.194891,0.4547223,2.0386336,0,0.494948,1.1177012,0,4.0115848,0,0,0,0,0,3.425522,5.063531,3.157418,0,0,0,0,2.2494159,0.65620404,0,0,0,0.811516,0,1.7817558,1.545464,0,0,0,0,0,2.1568043,teapot and saucepan,33_teapot and saucepan.jpg,43
1.4963661,0,0,0,0,0,0,2.1299455,3.3128073,0,0,0,1.218606,0,0,0,0,0,1.274821,1.4165626,0,0,0,0,0,0,0,0,0,3.31594,2.230457,2.899977,0,0.17595062,0,0,3.8417618,0,0,0,0,0,0.3391285,2.0565362,2.0723689,0,0.5498456,0,0,0,0.27716786,0,0,0,0,0,0,3.0508986,0,0,0,0.681751,0,3.0500076,teapot and saucepan,51_teapot and saucepan.jpg,36
0.9150547,0,0,0,0,0,0,6.219052,5.224052,0,0,0,3.044929,0,0,0,0,0,0,2.2949708,0,0,2.2526312,0,0,0,0,0,0,6.6895485,0,1.1696808,0,0,3.4673324,0,3.2027395,0,0,1.4947702,0,0,1.0421075,6.6072445,2.003701,0,0,0,1.771799,0,0,0,0,0,1.5050341,0,0,1.7998497,0,0,0,0,0,2.1162674,teapot and saucepan,41_teapot and saucepan.jpg,29
