0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Class_names,Filenames,Predicted_classes
2.9743195,0,0,0,0,0,0,5.059447,5.9253793,0,0,0,0.17332454,0,0,0,0,0,0,2.224971,0,0,0,0,0,0,0,0,0,6.2970123,4.031085,2.220911,0,0,2.852251,0,1.4775578,1.2502059,1.0265073,0.38532266,0,0,0,0,2.403094,0,0,0,0,0,1.1496849,0,0,0,0,0,1.3326677,3.390421,0,0,0,1.9136193,0,0,tap and crapper,21_tap and crapper.jpg,29
1.2663094,0,0,0,0,0,0,0.2027019,4.2129064,0,0,0,0.016718049,0,0,0,0,0,0.6403591,0.2599699,0,0,0,0,0,0,0,0,0,4.892704,6.200251,2.4526997,0,1.0825887,0,0,2.499332,3.0387688,0.30604988,0.47342283,0,0,1.0493093,5.407932,4.2969713,0,0,0,2.2766066,3.9250665,0,0,0,0,0,0,5.5466213,1.5570493,0,0,0,0,0,0,tap and crapper,12_tap and crapper.jpg,30
0,0,0,0,0,0,1.3806802,3.17553,9.030888,0,0,0,0,0,0,0,0,0,0,2.9411058,0,0,0,0,0,0,0,0,0,5.652843,6.191945,7.012729,0,3.0653968,1.730174,0,6.8654504,5.6624017,4.1854587,1.6147128,0,0,0,1.3842816,8.117558,0,0,0,0,2.2441647,0,0,0,0,0,0,5.2614384,7.1579156,0,0,0,1.7317188,0,0,tap and crapper,25_tap and crapper.jpg,8
1.1363379,0,0,0,0,0,3.3103905,2.3202715,7.2141404,0,0,0,3.9840434,0,0,0,0,0,1.4525582,0,0,0,0,0,0,0,0,1.1386647,0,4.82254,4.3966174,1.862492,0,0,0.65095055,0,2.8173473,0.07010059,2.5456467,0.5722706,0,0,0,0.888985,5.5967336,0,0.592568,0,0,0,0,0,0,0,0.9405403,0,0,7.9825172,0,0,0,0.8594317,0,0.5615907,tap and crapper,70_tap and crapper.jpg,57
2.3461194,0,0,0,0,0,0,0,2.478885,0,0,0,0.68291545,0,3.2274628,0,0,0.1824519,2.0776243,0,0,0,0,0,0,0,0,0,0,5.4685755,0.40723222,2.2176013,0,0,0,0,1.9641403,0,0,0,0,0,1.3350942,1.1411684,0,0,1.4066094,0,0.53629917,1.5248042,1.196316,0,0,0,1.6716362,0,0,0.97803694,0,0,0,0,0.34277025,1.0118369,tap and crapper,87_tap and crapper.jpg,29
1.8650185,0,0,0,0,0,0,2.0458946,4.0495963,0,0,0,0,0,0.4183486,0,0,0,0.83542836,2.7219114,0,0,0,0,0,0,1.7710681,0,0,6.166997,3.3032687,0.71319044,0,0.31467912,0.4586761,0,3.969002,0,0,0,0,0,0,1.6376897,0,0,0,0,0,1.3002347,0,0,0,0,0,0,1.6325043,2.961784,0,0,0,2.6043952,0,0.22628254,tap and crapper,23_tap and crapper.jpg,29
0,0,0,0,0,0,3.6266131,2.3122284,8.942175,0,0,0,0,0,0,0,0,0.034861706,0,0.17429984,0,0,0,0,0,0,0,0,0,8.725396,7.24526,4.654842,0,0.3559638,2.2830098,0,5.473303,2.473311,4.177731,0,0,0,0,2.3736398,5.8058014,0,0,0,0,0,0,0,0,0,0,0,3.793894,5.978792,0,0,0,2.1965945,0,0,tap and crapper,24_tap and crapper.jpg,8
3.3319004,0,0,0,0,0,0,1.5870066,3.1978,0,0,0,0,0,1.878077,0,0,0,2.943737,0,0,0,0,0,0,0,0,0,0,3.663086,1.3477014,2.1529443,0,0,0,0,1.9833907,0,0,0,1.0193541,0,0.5286903,0,0,0,1.8839827,0,0,1.7109768,2.126061,0,0,0,0.17233181,0,0,1.758187,0,0,0,0,0.36797127,0.89282674,tap and crapper,62_tap and crapper.jpg,29
0,0,0,0,0,0,3.1100605,0,1.8385774,0,0,0,3.2460403,0,0.79245126,0,0,0,4.169643,0,0,0,0,0.13646041,0,0,0,0,0,2.0175967,1.2938199,0.6148364,0,0,0,0,1.5825791,0,0.001508279,1.0756233,1.7679377,1.8080025,0,0,0.5900039,0,0,0,0,0,0.5273042,0,0,0,1.069438,0,0,0.648438,0,0,0,0,0.87042964,0,tap and crapper,51_tap and crapper.jpg,18
1.9840013,0,0,0,0,0,0.97839785,2.7182984,5.7291546,0,0,0,3.6664636,0,0,0,0,0,1.4038302,2.530499,0,0,0,0,0,0,0,0,0,3.3397918,2.2221677,1.6910012,0,0,0.41304055,0,3.188113,0,0,0.44328234,0,0,0,0.022045063,1.6515105,0,0,0,1.0393246,4.062738,0.24101646,0,0,0,2.1710608,0,0.6252254,1.8295735,0,0,0,0.29191214,0,0.5487972,tap and crapper,83_tap and crapper.jpg,8
